processo;num_oficio;email_destino;status;data_envio;hora_envio;registrar_envio;resposta;msg_id;url_oficio;url_processo;url_recebimento;url_baixa;assunto
41020253143045;139/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:01;;;178405997847.48290.8331430688418741694@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6034738;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020253143045;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020253143045&juntadaAr=true&codDocVinculado=6034738;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6034738;2ªVSJ - 139/2026- SEC Referente ao Proc Nº: 41020253143045
41020251813185;139/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:04;;;178405998149.48290.5716921085033864477@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6034735;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020251813185;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020251813185&juntadaAr=true&codDocVinculado=6034735;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6034735;2ªVSJ - 139/2026- SEC Referente ao Proc Nº: 41020251813185
41020262051510;138/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:07;;;178405998429.48290.11643329672203356048@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6029277;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020262051510;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020262051510&juntadaAr=true&codDocVinculado=6029277;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6029277;2ªVSJ - 138/2026- SEC Referente ao Proc Nº: 41020262051510
41020234573351;136/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:10;;;178405998731.48290.3491188558678246616@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6027655;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020234573351;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020234573351&juntadaAr=true&codDocVinculado=6027655;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6027655;2ªVSJ - 136/2026- SEC Referente ao Proc Nº: 41020234573351
41020260347860;137/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:12;;;178405999010.48290.5301717479913749927@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6022662;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260347860;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260347860&juntadaAr=true&codDocVinculado=6022662;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6022662;2ªVSJ - 137/2026- SEC Referente ao Proc Nº: 41020260347860
41020254564843;131/2026- SEC;dt.pauloafonso@pcivil.ba.gov.br;Enviado;14/07/2026;17:13:16;;;178405999295.48290.2795329161226200103@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6022482;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020254564843;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020254564843&juntadaAr=true&codDocVinculado=6022482;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6022482;2ªVSJ - 131/2026- SEC Referente ao Proc Nº: 41020254564843
41020211745923;148/2026 - SEC;coordsegcppa@seap.ba.gov.br;Enviado;14/07/2026;17:13:19;;;178405999633.48290.15452696152771339683@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6020112;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020211745923;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020211745923&juntadaAr=true&codDocVinculado=6020112;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6020112;2ªVSJ - 148/2026 - SEC Referente ao Proc Nº: 41020211745923
41020255248321;117/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:21;;;178405999903.48290.6090342577439101924@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6017599;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020255248321;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020255248321&juntadaAr=true&codDocVinculado=6017599;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6017599;2ªVSJ - 117/2026- SEC Referente ao Proc Nº: 41020255248321
41020255113574;132/2026- SEC;dt.pauloafonso@pcivil.ba.gov.br;Enviado;14/07/2026;17:13:24;;;178406000178.48290.2652699372542511998@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6017515;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020255113574;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020255113574&juntadaAr=true&codDocVinculado=6017515;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6017515;2ªVSJ - 132/2026- SEC Referente ao Proc Nº: 41020255113574
41020260783551;112/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:28;;;178406000477.48290.11456597420157745245@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6015792;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260783551;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260783551&juntadaAr=true&codDocVinculado=6015792;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6015792;2ªVSJ - 112/2026- SEC Referente ao Proc Nº: 41020260783551
41020261605324;110/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:31;;;178406000831.48290.2838468681594851647@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6015217;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261605324;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261605324&juntadaAr=true&codDocVinculado=6015217;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6015217;2ªVSJ - 110/2026- SEC Referente ao Proc Nº: 41020261605324
41020261854427;128/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:34;;;178406001186.48290.8933367309655772348@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6012997;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261854427;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261854427&juntadaAr=true&codDocVinculado=6012997;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6012997;2ªVSJ - 128/2026- SEC Referente ao Proc Nº: 41020261854427
41020261857800;126/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:37;;;178406001475.48290.7554340490475057244@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6012995;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261857800;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261857800&juntadaAr=true&codDocVinculado=6012995;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6012995;2ªVSJ - 126/2026- SEC Referente ao Proc Nº: 41020261857800
41020253030028;125/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:40;;;178406001769.48290.11007192582231605285@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6012986;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020253030028;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020253030028&juntadaAr=true&codDocVinculado=6012986;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6012986;2ªVSJ - 125/2026- SEC Referente ao Proc Nº: 41020253030028
41020261253760;127/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:43;;;178406002054.48290.15430580189380366846@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6009717;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261253760;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261253760&juntadaAr=true&codDocVinculado=6009717;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6009717;2ªVSJ - 127/2026- SEC Referente ao Proc Nº: 41020261253760
41020260680500;094/2026;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:46;;;178406002358.48290.5039321256380154516@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6008357;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260680500;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260680500&juntadaAr=true&codDocVinculado=6008357;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6008357;2ªVSJ - 094/2026 Referente ao Proc Nº: 41020260680500
41020241993741;129/2026- SEC;liviagracielle.silva@seap.ba.gov.br;Enviado;14/07/2026;17:13:49;;;178406002665.48290.5037664939290247554@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6004028;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020241993741;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020241993741&juntadaAr=true&codDocVinculado=6004028;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6004028;2ªVSJ - 129/2026- SEC Referente ao Proc Nº: 41020241993741
41020240204686;93/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:13:53;;;178406002992.48290.4795181579826015732@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6003790;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240204686;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240204686&juntadaAr=true&codDocVinculado=6003790;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6003790;2ªVSJ - 93/2026- SEC Referente ao Proc Nº: 41020240204686
